Gene_ID	GO_Term
CD93	GO:0009986
CD93	GO:0016020
CD93	GO:0031410
RPS6KA3	GO:0000166
RPS6KA3	GO:0000166
RPS6KA3	GO:0000287
RPS6KA3	GO:0004672
RPS6KA3	GO:0004674
RPS6KA3	GO:0004674
RPS6KA3	GO:0004674
RPS6KA3	GO:0005524
RPS6KA3	GO:0005524
RPS6KA3	GO:0005524
RPS6KA3	GO:0016301
RPS6KA3	GO:0016740
RPS6KA3	GO:0106310
RPS6KA3	GO:0006468
RPS6KA3	GO:0016310
RPS6KA3	GO:0035556
DPH2	GO:0046872
DPH2	GO:0051536
DPH2	GO:0090560
DPH2	GO:0090560
DPH2	GO:0017183
DPH2	GO:0017183
FOXA2	GO:0000976
FOXA2	GO:0000978
FOXA2	GO:0003677
FOXA2	GO:0003677
FOXA2	GO:0003677
FOXA2	GO:0003700
FOXA2	GO:0003700
FOXA2	GO:0019904
FOXA2	GO:0043565
FOXA2	GO:0043565
FOXA2	GO:1990837
FOXA2	GO:0006355
FOXA2	GO:0006357
FOXA2	GO:0010719
FOXA2	GO:0030193
FOXA2	GO:0031018
FOXA2	GO:0043433
FOXA2	GO:0045893
FOXA2	GO:0045944
FOXA2	GO:0071542
FOXA2	GO:0005634
FOXA2	GO:0005634
FOXA2	GO:0005634
FOXA2	GO:0005634
FOXA2	GO:0005654
FOXA2	GO:0005654
FOXA2	GO:0030054
FOXA2	GO:0030054
H0ZAY5	GO:0003723
H0ZAY5	GO:0003743
H0ZAY5	GO:0003743
H0ZAY5	GO:0003743
H0ZAY5	GO:0006412
H0ZAY5	GO:0006412
H0ZAY5	GO:0006413
H0ZAY5	GO:0006413
GARNL3	GO:0005096
GARNL3	GO:0005096
GARNL3	GO:0050790
GARNL3	GO:0051056
H0ZAY7	GO:0000166
H0ZAY7	GO:0005524
H0ZAY7	GO:0005524
H0ZAY7	GO:0005737
H0ZAY7	GO:0005856
H0ZAY7	GO:0005874
H0ZAY7	GO:0005929
H0ZAY7	GO:0005930
H0ZAY7	GO:0031514
H0ZAY7	GO:0042995
H0ZAY7	GO:0030286
PAX1	GO:0000978
PAX1	GO:0001228
PAX1	GO:0003677
PAX1	GO:0003677
PAX1	GO:0003677
PAX1	GO:0003700
PAX1	GO:0001501
PAX1	GO:0001756
PAX1	GO:0006351
PAX1	GO:0006355
PAX1	GO:0006355
PAX1	GO:0007389
PAX1	GO:0008283
PAX1	GO:0043367
PAX1	GO:0043374
PAX1	GO:0045944
PAX1	GO:0048538
PAX1	GO:0060017
PAX1	GO:0060349
PAX1	GO:0061056
PAX1	GO:0005634
PAX1	GO:0005634
PAX1	GO:0005634
PAX1	GO:0016020
GLP2R	GO:0004888
GLP2R	GO:0004930
GLP2R	GO:0007166
GLP2R	GO:0007186
GLP2R	GO:0016020
GLP2R	GO:0016020
GLP2R	GO:0016020
H0ZAZ0	GO:0000166
H0ZAZ0	GO:0005524
H0ZAZ0	GO:0005524
H0ZAZ0	GO:0008569
H0ZAZ0	GO:0045505
H0ZAZ0	GO:0051959
H0ZAZ0	GO:0007018
H0ZAZ0	GO:0005737
H0ZAZ0	GO:0005856
H0ZAZ0	GO:0005874
H0ZAZ0	GO:0005929
H0ZAZ0	GO:0005930
H0ZAZ0	GO:0042995
H0ZAZ0	GO:0097729
H0ZAZ0	GO:0030286
H0ZAZ0	GO:0030286
NKX2-2	GO:0000981
NKX2-2	GO:0000987
NKX2-2	GO:0001228
NKX2-2	GO:0003677
NKX2-2	GO:0003677
NKX2-2	GO:0003677
NKX2-2	GO:0003677
NKX2-2	GO:0003700
NKX2-2	GO:0043565
NKX2-2	GO:0003309
NKX2-2	GO:0003323
NKX2-2	GO:0003326
NKX2-2	GO:0003327
NKX2-2	GO:0003329
NKX2-2	GO:0006355
NKX2-2	GO:0006355
NKX2-2	GO:0007224
NKX2-2	GO:0007399
NKX2-2	GO:0010628
NKX2-2	GO:0014003
NKX2-2	GO:0021522
NKX2-2	GO:0021529
NKX2-2	GO:0021530
NKX2-2	GO:0030154
NKX2-2	GO:0030182
NKX2-2	GO:0030858
NKX2-2	GO:0031018
NKX2-2	GO:0045665
NKX2-2	GO:0045666
NKX2-2	GO:0045944
NKX2-2	GO:0048468
NKX2-2	GO:0048565
NKX2-2	GO:0048665
NKX2-2	GO:0048708
NKX2-2	GO:0048709
NKX2-2	GO:0048714
NKX2-2	GO:0060580
NKX2-2	GO:0061101
NKX2-2	GO:0005634
NKX2-2	GO:0005634
NKX2-2	GO:0005634
NKX2-2	GO:0005634
SGSM1	GO:0005096
SGSM1	GO:0005096
SGSM1	GO:0031267
SGSM1	GO:0050790
SGSM1	GO:0005829
SGSM1	GO:0030659
SGSM1	GO:0031410
IWS1	GO:0010793
IWS1	GO:0050684
IWS1	GO:0090239
IWS1	GO:2001253
IWS1	GO:0005634
IWS1	GO:0005634
IWS1	GO:0005634
IWS1	GO:0005634
IWS1	GO:0005654
GSG1L2	GO:0016020
GSG1L2	GO:0016020
NKX2-4	GO:0000981
NKX2-4	GO:0003677
NKX2-4	GO:0003677
NKX2-4	GO:0003677
NKX2-4	GO:0003677
NKX2-4	GO:0006355
NKX2-4	GO:0006357
NKX2-4	GO:0005634
NKX2-4	GO:0005634
NKX2-4	GO:0005634
USP8	GO:0004843
USP8	GO:0004843
USP8	GO:0006511
USP8	GO:0016579
USP8	GO:0016579
USP8	GO:0110165
MAP7D2	GO:0000226
MAP7D2	GO:0015630
DHX40	GO:0000166
DHX40	GO:0003724
DHX40	GO:0004386
DHX40	GO:0004386
DHX40	GO:0005524
DHX40	GO:0016787
MAP2K3	GO:0000166
MAP2K3	GO:0000166
MAP2K3	GO:0004672
MAP2K3	GO:0004674
MAP2K3	GO:0004708
MAP2K3	GO:0005524
MAP2K3	GO:0005524
MAP2K3	GO:0005524
MAP2K3	GO:0019901
MAP2K3	GO:0019901
MAP2K3	GO:0000165
MAP2K3	GO:0001817
MAP2K3	GO:0006468
MAP2K3	GO:0006954
MAP2K3	GO:0035331
MAP2K3	GO:0035924
MAP2K3	GO:0038066
MAP2K3	GO:0043410
MAP2K3	GO:0043536
MAP2K3	GO:0045860
MAP2K3	GO:0045893
MAP2K3	GO:0060048
DHRS7C	GO:0016491
DHRS7C	GO:0016491
CLOCK	GO:0000978
CLOCK	GO:0000978
CLOCK	GO:0000981
CLOCK	GO:0001228
CLOCK	GO:0003677
CLOCK	GO:0003677
CLOCK	GO:0003700
CLOCK	GO:0003700
CLOCK	GO:0004402
CLOCK	GO:0004402
CLOCK	GO:0031490
CLOCK	GO:0043565
CLOCK	GO:0046983
CLOCK	GO:0070888
CLOCK	GO:0070888
CLOCK	GO:1990837
CLOCK	GO:0000077
CLOCK	GO:0006355
CLOCK	GO:0006355
CLOCK	GO:0006473
CLOCK	GO:0006473
CLOCK	GO:0007283
CLOCK	GO:0007623
CLOCK	GO:0016570
CLOCK	GO:0032922
CLOCK	GO:0032922
CLOCK	GO:0042634
CLOCK	GO:0042752
CLOCK	GO:0042753
CLOCK	GO:0042753
CLOCK	GO:0043161
CLOCK	GO:0045892
CLOCK	GO:0045893
CLOCK	GO:0045893
CLOCK	GO:0045944
CLOCK	GO:0048511
CLOCK	GO:0050729
CLOCK	GO:0050796
CLOCK	GO:0051092
CLOCK	GO:0051775
CLOCK	GO:0071479
CLOCK	GO:2000074
CLOCK	GO:2000323
CLOCK	GO:0005634
CLOCK	GO:0005634
CLOCK	GO:0005634
CLOCK	GO:0005654
CLOCK	GO:0005694
CLOCK	GO:0005737
CLOCK	GO:0005737
CLOCK	GO:0005829
CLOCK	GO:0033391
CLOCK	GO:0043231
CLOCK	GO:0005667
CLOCK	GO:0005667
CLOCK	GO:1990513
CLOCK	GO:1990513
ARFGAP1	GO:0005096
ARFGAP1	GO:0050790
LOC100221646	GO:0005216
LOC100221646	GO:0005244
LOC100221646	GO:0005248
LOC100221646	GO:0005261
LOC100221646	GO:0005272
LOC100221646	GO:0006811
LOC100221646	GO:0006811
LOC100221646	GO:0006814
LOC100221646	GO:0006814
LOC100221646	GO:0034220
LOC100221646	GO:0034220
LOC100221646	GO:0034220
LOC100221646	GO:0034765
LOC100221646	GO:0035725
LOC100221646	GO:0035725
LOC100221646	GO:0055085
LOC100221646	GO:0098655
LOC100221646	GO:0005886
LOC100221646	GO:0005886
LOC100221646	GO:0005886
LOC100221646	GO:0016020
LOC100221646	GO:0016020
LOC100221646	GO:0016020
LOC100221646	GO:0001518
LOC100221646	GO:0001518
CYLD	GO:0004843
CYLD	GO:0004843
CYLD	GO:0008270
CYLD	GO:0019901
CYLD	GO:0061578
CYLD	GO:0070064
CYLD	GO:0002376
CYLD	GO:0006511
CYLD	GO:0007346
CYLD	GO:0010803
CYLD	GO:0016055
CYLD	GO:0016579
CYLD	GO:0016579
CYLD	GO:0032088
CYLD	GO:0045087
CYLD	GO:0045087
CYLD	GO:0046329
CYLD	GO:0050727
CYLD	GO:0060544
CYLD	GO:0070507
CYLD	GO:0070536
CYLD	GO:0090090
CYLD	GO:1901223
CYLD	GO:1903753
CYLD	GO:1990108
CYLD	GO:2001238
CYLD	GO:2001242
CYLD	GO:0005813
CYLD	GO:0005815
CYLD	GO:0005819
CYLD	GO:0005819
CYLD	GO:0005829
CYLD	GO:0005881
CYLD	GO:0005886
CYLD	GO:0005886
CYLD	GO:0016020
CYLD	GO:0016020
CYLD	GO:0030496
CYLD	GO:0031234
CYLD	GO:0042995
CYLD	GO:0048471
ATP6V0B	GO:0015078
ATP6V0B	GO:0046961
ATP6V0B	GO:0006811
ATP6V0B	GO:1902600
ATP6V0B	GO:0005768
ATP6V0B	GO:0016020
ATP6V0B	GO:0016020
ATP6V0B	GO:0016020
ATP6V0B	GO:0016020
ATP6V0B	GO:0030665
ATP6V0B	GO:0033176
ATP6V0B	GO:0033177
ATP6V0B	GO:0033179
ATP6V0B	GO:1902495
ATP6V0B	GO:1904949
B3GALT1	GO:0016757
B3GALT1	GO:0016758
B3GALT1	GO:0006486
B3GALT1	GO:0000139
B3GALT1	GO:0005794
B3GALT1	GO:0016020
B3GALT1	GO:0016020
B3GALT1	GO:0016020
TMEM165	GO:0006487
TMEM165	GO:0006874
TMEM165	GO:0032472
TMEM165	GO:0035751
TMEM165	GO:0005765
TMEM165	GO:0005794
TMEM165	GO:0010008
TMEM165	GO:0016020
TMEM165	GO:0016020
TMEM165	GO:0032588
TMEM165	GO:0043231
SNX20	GO:0035091
SNX20	GO:0015031
SNX20	GO:0005654
SNX20	GO:0016020
SNX20	GO:0016020
SNX20	GO:0031901
SRD5A3	GO:0003865
SRD5A3	GO:0003865
SRD5A3	GO:0003865
SRD5A3	GO:0003865
SRD5A3	GO:0016491
SRD5A3	GO:0016627
SRD5A3	GO:0016628
SRD5A3	GO:0016628
SRD5A3	GO:0047751
SRD5A3	GO:0047751
SRD5A3	GO:0102389
SRD5A3	GO:0102389
SRD5A3	GO:0006486
SRD5A3	GO:0006488
SRD5A3	GO:0006488
SRD5A3	GO:0006488
SRD5A3	GO:0006488
SRD5A3	GO:0006629
SRD5A3	GO:0006702
SRD5A3	GO:0008284
SRD5A3	GO:0016095
SRD5A3	GO:0016095
SRD5A3	GO:0016095
SRD5A3	GO:0019348
SRD5A3	GO:0019348
SRD5A3	GO:0019348
SRD5A3	GO:0071704
SRD5A3	GO:0005783
SRD5A3	GO:0005783
SRD5A3	GO:0005783
SRD5A3	GO:0005789
SRD5A3	GO:0005789
SRD5A3	GO:0016020
SRD5A3	GO:0016020
CRYBB2	GO:0005212
CRYBB2	GO:0005212
CRYBB2	GO:0042802
CRYBB2	GO:0042802
CRYBB2	GO:0007601
CRYBB2	GO:0007601
CRYBB2	GO:0043010
NKAIN4	GO:0002028
NKAIN4	GO:0005886
NKAIN4	GO:0005886
NKAIN4	GO:0005886
NKAIN4	GO:0016020
NKAIN4	GO:0016020
NKAIN4	GO:0016020
BIRC7	GO:0046872
H0ZB23	GO:0007155
H0ZB23	GO:0098609
H0ZB23	GO:0070161
CPSF4	GO:0003676
CPSF4	GO:0003723
CPSF4	GO:0003723
CPSF4	GO:0003723
CPSF4	GO:0008270
CPSF4	GO:0046872
CPSF4	GO:0046872
CPSF4	GO:1990837
CPSF4	GO:0006397
CPSF4	GO:0098789
CPSF4	GO:0098789
CPSF4	GO:0005634
CPSF4	GO:0005634
CPSF4	GO:0005654
CPSF4	GO:0043231
CPSF4	GO:0005847
CPSF4	GO:0005847
NFKB2	GO:0003677
NFKB2	GO:0003700
NFKB2	GO:0006355
NFKB2	GO:0005737
NFKB2	GO:0005737
NFKB2	GO:0005737
BIRC7	GO:0046872
NAV3	GO:0005524
NAV3	GO:0008017
NAV3	GO:0016887
NAV3	GO:0007026
NAV3	GO:0022008
NAV3	GO:0030336
NAV3	GO:0031116
NAV3	GO:0032703
NAV3	GO:1990752
H0ZB30	GO:0004843
H0ZB30	GO:0006511
H0ZB30	GO:0016579
B4GALT2	GO:0016740
B4GALT2	GO:0016757
B4GALT2	GO:0016757
B4GALT2	GO:0046872
B4GALT2	GO:0046872
B4GALT2	GO:0005975
B4GALT2	GO:0006486
B4GALT2	GO:0006486
B4GALT2	GO:0007420
B4GALT2	GO:0007613
B4GALT2	GO:0007626
B4GALT2	GO:0008542
B4GALT2	GO:0021680
B4GALT2	GO:0000139
B4GALT2	GO:0005654
B4GALT2	GO:0005794
B4GALT2	GO:0005794
B4GALT2	GO:0005794
B4GALT2	GO:0016020
B4GALT2	GO:0016020
B4GALT2	GO:0032580
B4GALT2	GO:0043231
YTHDF1	GO:0003723
PLEKHG3	GO:0005085
PLEKHG3	GO:0050790
STK39	GO:0000166
STK39	GO:0000166
STK39	GO:0004672
STK39	GO:0004674
STK39	GO:0004674
STK39	GO:0004674
STK39	GO:0004674
STK39	GO:0005524
STK39	GO:0005524
STK39	GO:0005524
STK39	GO:0016301
STK39	GO:0002021
STK39	GO:0006468
STK39	GO:0006468
STK39	GO:0006954
STK39	GO:0007165
STK39	GO:0008217
STK39	GO:0010820
STK39	GO:0018105
STK39	GO:0018107
STK39	GO:0018107
STK39	GO:0030644
STK39	GO:0035556
STK39	GO:0035556
STK39	GO:0035725
STK39	GO:0035865
STK39	GO:0036438
STK39	GO:0038146
STK39	GO:0042116
STK39	GO:0046777
STK39	GO:0046777
STK39	GO:0050727
STK39	GO:0050801
STK39	GO:0071476
STK39	GO:0071476
STK39	GO:0090188
STK39	GO:1900745
STK39	GO:1901017
STK39	GO:1901017
STK39	GO:1901380
STK39	GO:1901380
STK39	GO:1904044
STK39	GO:1905408
STK39	GO:1990869
STK39	GO:2000650
STK39	GO:0005654
STK39	GO:0005829
STK39	GO:0016020
STK39	GO:0016323
STK39	GO:0016324
STK39	GO:0043231
STK39	GO:0044297
H0ZB42	GO:0000049
H0ZB42	GO:0032543
H0ZB42	GO:0042780
H0ZB42	GO:0005739
METRNL	GO:0005179
METRNL	GO:0005179
METRNL	GO:0007165
METRNL	GO:0009409
METRNL	GO:0009409
METRNL	GO:0014850
METRNL	GO:0014850
METRNL	GO:0045444
METRNL	GO:0050728
METRNL	GO:0050728
METRNL	GO:0090336
METRNL	GO:0090336
METRNL	GO:0097009
METRNL	GO:0005576
METRNL	GO:0005576
METRNL	GO:0005615
SNRNP48	GO:0046872
ROPN1L	GO:0042802
ROPN1L	GO:0001932
ROPN1L	GO:0003341
ROPN1L	GO:0030317
ROPN1L	GO:0048240
ROPN1L	GO:0005737
ROPN1L	GO:0005929
ROPN1L	GO:0031514
ROPN1L	GO:0031514
XRN2	GO:0001147
XRN2	GO:0003676
XRN2	GO:0004518
XRN2	GO:0004527
XRN2	GO:0004527
XRN2	GO:0004534
XRN2	GO:0004534
XRN2	GO:0008409
XRN2	GO:0016787
XRN2	GO:0042802
XRN2	GO:0000738
XRN2	GO:0006139
XRN2	GO:0006353
XRN2	GO:0006397
XRN2	GO:0006397
XRN2	GO:0007283
XRN2	GO:0007283
XRN2	GO:0016070
XRN2	GO:0016070
XRN2	GO:0090305
XRN2	GO:0090305
XRN2	GO:0090305
XRN2	GO:0090503
XRN2	GO:0005634
XRN2	GO:0005654
XRN2	GO:0005730
XRN2	GO:0016235
SLC17A9	GO:0001409
SLC17A9	GO:0005347
SLC17A9	GO:0015217
SLC17A9	GO:0022857
SLC17A9	GO:0015866
SLC17A9	GO:0015867
SLC17A9	GO:0055085
SLC17A9	GO:1903790
SLC17A9	GO:0016020
SLC17A9	GO:0016020
SLC17A9	GO:0030141
SLC17A9	GO:0042584
SH3KBP1	GO:0007010
SH3KBP1	GO:0008360
SH3KBP1	GO:0016477
SH3KBP1	GO:0050871
SH3KBP1	GO:0005737
SH3KBP1	GO:0005911
SH3KBP1	GO:0030139
HDC	GO:0003824
HDC	GO:0004398
HDC	GO:0004398
HDC	GO:0016829
HDC	GO:0016830
HDC	GO:0016831
HDC	GO:0016831
HDC	GO:0016831
HDC	GO:0030170
HDC	GO:0001694
HDC	GO:0001694
HDC	GO:0006520
HDC	GO:0006548
HDC	GO:0006548
HDC	GO:0019752
HDC	GO:0042423
SLC6A9	GO:0015293
SLC6A9	GO:0055085
SLC6A9	GO:0016020
SLC6A9	GO:0016020
SYT1	GO:0005509
SYT1	GO:0005544
SYT1	GO:0005544
SYT1	GO:0046872
SYT1	GO:0007269
SYT1	GO:0008021
SYT1	GO:0016020
SYT1	GO:0016020
SYT1	GO:0016020
SYT1	GO:0030672
SYT1	GO:0030672
SYT1	GO:0031410
SYT1	GO:0042584
SYT1	GO:0045202
FBXO31	GO:0030332
FBXO31	GO:0006974
FBXO31	GO:0006974
FBXO31	GO:0007049
FBXO31	GO:0016567
FBXO31	GO:0031146
FBXO31	GO:0031571
FBXO31	GO:0019005
PSD	GO:0005085
PSD	GO:0005085
PSD	GO:0005543
PSD	GO:0031175
PSD	GO:0032012
PSD	GO:0050790
PSD	GO:0014069
PSD	GO:0032154
PSD	GO:0032587
PSD	GO:0032587
PSD	GO:0043197
PSD	GO:0098999
PSD	GO:0099092
GRK3	GO:0000166
GRK3	GO:0000166
GRK3	GO:0004672
GRK3	GO:0004674
GRK3	GO:0004674
GRK3	GO:0004703
GRK3	GO:0004703
GRK3	GO:0005524
GRK3	GO:0005524
GRK3	GO:0005524
GRK3	GO:0016301
GRK3	GO:0016740
GRK3	GO:0047696
GRK3	GO:0006468
GRK3	GO:0007165
GRK3	GO:0016310
GRK3	GO:0031623
GRK3	GO:0050896
SPC25	GO:0007049
SPC25	GO:0007059
SPC25	GO:0051301
SPC25	GO:0051301
SPC25	GO:0000775
SPC25	GO:0000776
SPC25	GO:0000776
SPC25	GO:0005634
SPC25	GO:0005634
SPC25	GO:0005634
SPC25	GO:0005694
SPC25	GO:0031262
CLTC	GO:0005198
CLTC	GO:0032051
CLTC	GO:0006886
CLTC	GO:0006886
CLTC	GO:0016192
CLTC	GO:0005905
CLTC	GO:0016020
CLTC	GO:0016020
CLTC	GO:0030659
CLTC	GO:0031410
CLTC	GO:0030130
CLTC	GO:0030132
CLTC	GO:0071439
DMAP1	GO:0003714
DMAP1	GO:0061629
DMAP1	GO:0000122
DMAP1	GO:0000122
DMAP1	GO:0006281
DMAP1	GO:0006338
DMAP1	GO:0042307
DMAP1	GO:0043967
DMAP1	GO:0043967
DMAP1	GO:0043968
DMAP1	GO:0043968
DMAP1	GO:0045892
DMAP1	GO:0051726
DMAP1	GO:1905168
DMAP1	GO:0005634
DMAP1	GO:0005634
DMAP1	GO:0005634
DMAP1	GO:0005634
DMAP1	GO:0005654
DMAP1	GO:0005657
DMAP1	GO:0005694
DMAP1	GO:0005737
DMAP1	GO:0005829
DMAP1	GO:0000786
DMAP1	GO:0035267
DMAP1	GO:0035267
DIDO1	GO:0046872
DIDO1	GO:0006351
DIDO1	GO:0097190
DIDO1	GO:0097190
DIDO1	GO:0005634
G6PC2	GO:0042593
G6PC2	GO:0050796
G6PC2	GO:0005783
MARCHF6	GO:0004842
MARCHF6	GO:0008270
MARCHF6	GO:0019899
MARCHF6	GO:0031624
MARCHF6	GO:0061630
MARCHF6	GO:1990381
MARCHF6	GO:0010498
MARCHF6	GO:0016567
MARCHF6	GO:0043161
MARCHF6	GO:0070936
MARCHF6	GO:0005783
MARCHF6	GO:0005789
MARCHF6	GO:0016020
MARCHF6	GO:0016020
PTRH2	GO:0004045
PTRH2	GO:0004045
PTRH2	GO:0004045
PTRH2	GO:0016787
PTRH2	GO:0010629
PTRH2	GO:2000210
PTRH2	GO:2000811
PTRH2	GO:0005739
PTRH2	GO:0005829
PTRH2	GO:0016020
CUEDC2	GO:0043130
CUEDC2	GO:0005634
CUEDC2	GO:0005634
CUEDC2	GO:0005737
CUEDC2	GO:0005737
GATM	GO:0015067
GATM	GO:0015068
GATM	GO:0015068
GATM	GO:0015068
GATM	GO:0016740
GATM	GO:0006600
GATM	GO:0006601
GATM	GO:0006601
GATM	GO:0006601
GATM	GO:0007611
GATM	GO:0014889
GATM	GO:0005739
GATM	GO:0005739
GATM	GO:0005739
GATM	GO:0005743
GATM	GO:0005743
GATM	GO:0005743
GATM	GO:0005758
GATM	GO:0016020
LOC100219014	GO:0016787
LOC100219014	GO:0016787
LOC100219014	GO:0005737
LOC100219014	GO:0005829
MYO7B	GO:0000166
MYO7B	GO:0003774
MYO7B	GO:0003774
MYO7B	GO:0003779
MYO7B	GO:0005524
MYO7B	GO:0005524
MYO7B	GO:0005524
MYO7B	GO:0005737
MYO7B	GO:0005856
MYO7B	GO:0120025
MYO7B	GO:0016459
MYO7B	GO:0016459
LOC100219014	GO:0016787
LOC100219014	GO:0016787
LOC100219014	GO:0005737
LOC100219014	GO:0005829
ERI3	GO:0003676
ARPC1B	GO:0003779
ARPC1B	GO:0030833
ARPC1B	GO:0034314
ARPC1B	GO:0034314
ARPC1B	GO:0005634
ARPC1B	GO:0005634
ARPC1B	GO:0005737
ARPC1B	GO:0005856
ARPC1B	GO:0005856
ARPC1B	GO:0015629
ARPC1B	GO:0005885
ARPC1B	GO:0005885
RALGAPA2	GO:0005096
RALGAPA2	GO:0005096
RALGAPA2	GO:0043547
RALGAPA2	GO:0051056
RALGAPA2	GO:0005634
RALGAPA2	GO:0005737
RALGAPA2	GO:0005829
RALGAPA2	GO:0005886
NUP160	GO:0017056
NUP160	GO:0017056
NUP160	GO:0006406
NUP160	GO:0006406
NUP160	GO:0006913
NUP160	GO:0033036
NUP160	GO:0043170
NUP160	GO:0071702
NUP160	GO:0071705
NUP160	GO:0072006
NUP160	GO:0000776
NUP160	GO:0005634
NUP160	GO:0005635
NUP160	GO:0005643
NUP160	GO:0005643
NUP160	GO:0005643
NUP160	GO:0031080
CMBL	GO:0016787
CMBL	GO:0016787
CMBL	GO:0005737
CMBL	GO:0005829
TBCD	GO:0005096
TBCD	GO:0048487
TBCD	GO:0007021
TBCD	GO:0007023
TBCD	GO:0050790
ZNF750	GO:0000978
ZNF750	GO:0001227
ZNF750	GO:0001228
ZNF750	GO:1990841
ZNF750	GO:0000122
ZNF750	GO:0008544
ZNF750	GO:0010719
ZNF750	GO:0045944
ZNF750	GO:0005634
H0ZB93	GO:0000166
H0ZB93	GO:0003774
H0ZB93	GO:0003779
H0ZB93	GO:0005524
H0ZB93	GO:0005524
H0ZB93	GO:0016459
H0ZB93	GO:0016459
ZCCHC14	GO:0003676
ZCCHC14	GO:0008270
ZCCHC14	GO:0035091
PAX2	GO:0000976
PAX2	GO:0000987
PAX2	GO:0003677
PAX2	GO:0003677
PAX2	GO:0003677
PAX2	GO:0003677
PAX2	GO:0003700
PAX2	GO:1990837
PAX2	GO:0001658
PAX2	GO:0006351
PAX2	GO:0006355
PAX2	GO:0006355
PAX2	GO:0035566
PAX2	GO:0043066
PAX2	GO:0043154
PAX2	GO:0045892
PAX2	GO:0045893
PAX2	GO:0045944
PAX2	GO:0050679
PAX2	GO:0072207
PAX2	GO:2000378
PAX2	GO:0005634
PAX2	GO:0005634
PAX2	GO:0005634
PAX2	GO:0005634
PAX2	GO:0005654
PAX2	GO:0005815
PAX2	GO:0034451
KPNA7	GO:0061608
KPNA7	GO:0006606
KPNA7	GO:0010628
KPNA7	GO:0010629
KPNA7	GO:0015031
KPNA7	GO:1902466
KPNA7	GO:0001674
KPNA7	GO:0005634
KPNA7	GO:0005737
KPNA7	GO:0005819
KPNA7	GO:0042564
FN3K	GO:0016301
FN3K	GO:0016301
FN3K	GO:0016740
FN3K	GO:0102193
FN3K	GO:0102194
FN3K	GO:0102194
FN3K	GO:0016310
FN3K	GO:0030389
FN3K	GO:0030855
FN3K	GO:0036525
FN3K	GO:0036525
VMP1	GO:0016020
JPH3	GO:0007612
JPH3	GO:0007613
JPH3	GO:0035640
JPH3	GO:0040011
JPH3	GO:0048168
JPH3	GO:0050885
JPH3	GO:0060314
JPH3	GO:0005783
JPH3	GO:0005783
JPH3	GO:0005783
JPH3	GO:0005789
JPH3	GO:0005789
JPH3	GO:0005886
JPH3	GO:0005886
JPH3	GO:0005886
JPH3	GO:0005886
JPH3	GO:0016020
JPH3	GO:0016020
JPH3	GO:0030314
JPH3	GO:0030314
JPH3	GO:0030314
FNBP4	GO:0016607
UQCRC1	GO:0046872
LIMS2	GO:0046872
LIMS2	GO:0005925
LIMS2	GO:0110165
GPR17	GO:0004930
GPR17	GO:0004930
GPR17	GO:0002862
GPR17	GO:0007165
GPR17	GO:0007186
GPR17	GO:0007186
GPR17	GO:0016020
RNF220	GO:0004842
RNF220	GO:0004842
RNF220	GO:0008013
RNF220	GO:0046872
RNF220	GO:0061630
RNF220	GO:0003358
RNF220	GO:0006513
RNF220	GO:0006513
RNF220	GO:0016567
RNF220	GO:0021904
RNF220	GO:0051091
RNF220	GO:0051091
RNF220	GO:0051865
RNF220	GO:0090263
RNF220	GO:2000677
RNF220	GO:2000677
RNF220	GO:0005634
RNF220	GO:0005652
RNF220	GO:0005737
RNF220	GO:0032991
HIF1AN	GO:0005112
HIF1AN	GO:0008198
HIF1AN	GO:0008270
HIF1AN	GO:0031406
HIF1AN	GO:0036139
HIF1AN	GO:0036140
HIF1AN	GO:0042803
HIF1AN	GO:0051059
HIF1AN	GO:0071532
HIF1AN	GO:0036138
HIF1AN	GO:0042264
HIF1AN	GO:0045663
HIF1AN	GO:0045746
HIF1AN	GO:0061428
HIF1AN	GO:0005634
HIF1AN	GO:0005654
HIF1AN	GO:0005737
HIF1AN	GO:0005829
HIF1AN	GO:0048471
MAP3K15	GO:0000166
MAP3K15	GO:0000166
MAP3K15	GO:0004672
MAP3K15	GO:0004674
MAP3K15	GO:0004709
MAP3K15	GO:0004709
MAP3K15	GO:0005524
MAP3K15	GO:0005524
MAP3K15	GO:0005524
MAP3K15	GO:0000165
MAP3K15	GO:0006468
AGBL2	GO:0004181
AGBL2	GO:0008270
AGBL2	GO:0006508
AGBL2	GO:0005829
WDR45B	GO:0032266
WDR45B	GO:0062078
WDR45B	GO:0080025
WDR45B	GO:0000045
WDR45B	GO:0009267
WDR45B	GO:0000407
WDR45B	GO:0005764
ABCB11	GO:0000166
ABCB11	GO:0005524
ABCB11	GO:0005524
ABCB11	GO:0008559
ABCB11	GO:0015125
ABCB11	GO:0015125
ABCB11	GO:0015125
ABCB11	GO:0015126
ABCB11	GO:0015126
ABCB11	GO:0015432
ABCB11	GO:0042626
ABCB11	GO:0140359
ABCB11	GO:0006631
ABCB11	GO:0006805
ABCB11	GO:0006855
ABCB11	GO:0008206
ABCB11	GO:0015721
ABCB11	GO:0015721
ABCB11	GO:0015721
ABCB11	GO:0015722
ABCB11	GO:0015722
ABCB11	GO:0015722
ABCB11	GO:0016567
ABCB11	GO:0031998
ABCB11	GO:0042632
ABCB11	GO:0046618
ABCB11	GO:0055085
ABCB11	GO:0055088
ABCB11	GO:0055091
ABCB11	GO:0120189
ABCB11	GO:1904251
